LotFrontage,LotArea,LotShape,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,SalePrice
85,16056,1,9,2005,2006,208,3,105,3,3,6,240,1752,1992,4,1,1992,876,2868,0,3,1,4,11,1,4,3,3,716,3,3,2,214,108,556581
57,9245,2,5,1994,1995,0,2,95,3,1,6,686,304,990,4,1,990,0,990,0,1,0,2,5,0,0,1,2,672,3,3,2,0,0,145000
100,21750,0,5,1960,2006,75,2,0,0,0,0,0,0,0,2,1,1771,0,1771,0,1,0,2,9,1,3,1,2,336,3,3,2,0,0,115000
60,11100,0,4,1946,2006,0,2,0,0,0,0,0,0,0,4,1,930,0,930,0,1,0,3,6,0,0,1,1,308,3,3,2,0,0,84900
73,8993,1,7,2007,2007,0,3,95,3,3,1,0,1302,1302,4,1,1302,0,1302,0,2,0,3,6,0,0,3,2,436,3,3,2,0,22,176485
103,11175,1,7,2007,2007,0,3,95,3,3,1,0,1316,1316,4,1,1316,0,1316,0,2,0,3,6,1,4,3,2,440,3,3,2,0,20,200141
100,9500,0,6,1964,1978,272,2,85,3,1,3,442,374,816,2,1,1127,850,1977,0,1,1,2,9,1,3,2,2,540,3,3,2,0,52,165000
68,8562,0,5,1957,2002,145,2,85,3,3,3,383,833,1216,4,1,1526,0,1526,0,1,0,2,7,1,4,1,1,364,3,3,2,116,78,144500
90,11367,0,8,2002,2002,210,3,95,3,2,6,932,133,1065,4,1,1091,898,1989,1,2,1,3,7,1,4,3,2,586,3,3,2,199,60,255000
104,11361,0,6,1976,1976,160,2,95,3,1,5,644,549,1193,2,1,1523,0,1523,0,2,0,2,7,1,3,3,2,478,3,3,2,0,0,180000
43,7052,1,7,2005,2005,240,3,95,3,3,6,659,705,1364,4,1,1364,0,1364,1,2,0,3,6,1,4,2,2,484,3,3,2,192,36,185850
0,29959,2,7,1994,1994,0,3,95,3,1,6,595,378,973,4,1,979,871,1850,0,2,1,3,7,1,4,3,2,467,3,3,2,168,98,248000
96,11308,1,9,2008,2008,154,4,105,3,3,6,936,168,1104,4,1,1130,1054,2184,1,2,1,4,10,1,4,3,3,836,3,3,2,0,102,335000
0,11275,1,6,1932,1950,480,2,85,3,2,3,297,0,854,2,1,1096,895,1991,0,1,1,2,7,1,4,1,2,432,3,2,2,0,0,220000
41,4920,0,8,2001,2001,0,3,95,3,2,6,616,722,1338,4,1,1338,0,1338,1,2,0,3,6,0,0,3,2,582,3,3,2,0,0,213500
120,18000,0,3,1935,1950,0,1,85,3,1,1,0,894,894,2,1,894,0,894,0,1,0,2,6,0,0,2,3,1248,3,3,2,0,20,81000
85,13600,0,5,1900,1950,0,2,85,3,1,1,0,662,662,2,0,1422,915,2337,0,2,0,2,10,0,0,1,2,560,3,3,2,0,57,90000
50,6000,0,6,1925,1980,0,2,85,3,1,4,397,706,1103,3,1,1103,0,1103,0,1,0,3,5,1,4,1,2,440,3,3,2,166,120,110500
0,11000,1,5,1966,1966,200,2,85,3,2,4,740,184,1154,4,1,1154,0,1154,0,1,1,2,6,1,1,2,2,480,3,3,2,0,58,154000
80,14000,0,7,1996,1997,0,3,105,3,4,6,1201,105,1306,4,1,1306,954,2260,1,2,1,3,7,0,0,2,2,533,3,3,2,296,44,328000
59,7837,1,6,1993,1994,0,3,95,3,1,1,0,799,799,3,1,799,772,1571,0,2,1,2,7,1,3,2,2,380,3,3,2,0,40,178000
80,9760,0,6,1964,1964,360,2,85,3,4,6,674,0,780,2,1,798,813,1611,1,1,1,2,7,0,0,2,2,442,3,3,2,328,128,167900
42,3964,0,6,1973,1973,0,2,95,3,1,5,837,105,942,3,1,1291,1230,2521,1,2,1,2,10,1,4,3,2,576,3,3,2,728,20,151400
60,9600,0,5,1949,2003,0,2,85,3,1,5,220,625,845,2,1,893,0,893,0,1,0,3,4,0,0,1,2,576,3,3,2,0,0,135000
72,10152,0,5,1956,1956,120,2,85,3,1,4,586,462,1048,2,1,1048,0,1048,1,1,0,2,6,0,0,1,1,286,3,3,2,0,20,135000
78,11700,0,6,1968,1968,0,2,85,3,1,3,298,429,727,4,1,829,727,1556,0,1,1,2,8,0,0,1,2,441,3,3,2,0,0,154000
50,7585,0,5,1948,1950,0,2,75,2,2,1,0,810,810,1,1,1002,454,1456,1,1,0,2,7,1,3,1,1,280,3,3,1,0,0,91500
75,7950,1,6,1977,1977,140,2,85,3,1,4,535,155,690,2,1,698,728,1426,0,1,1,2,6,0,0,3,2,440,3,3,2,252,0,159500
74,8556,0,7,2006,2006,0,3,95,3,3,1,0,1240,1240,4,1,1240,0,1240,0,2,0,3,5,0,0,2,3,826,3,3,2,140,93,194000
75,13125,0,7,1940,1984,0,2,85,3,1,4,410,390,800,2,1,960,780,1740,0,1,1,2,6,2,4,1,1,240,3,3,2,0,0,219500
60,10800,0,5,1936,1989,0,2,75,3,1,5,626,170,796,3,1,1096,370,1466,0,2,0,3,7,1,3,1,2,566,3,3,2,436,21,170000
0,15870,1,5,1969,1969,0,2,85,3,2,4,75,230,1096,4,1,1096,0,1096,1,1,0,2,6,0,0,3,1,299,3,3,2,240,32,138800
37,4435,0,6,2004,2004,169,3,95,3,2,6,662,186,848,4,1,848,0,848,1,1,0,3,3,1,4,2,2,420,3,3,2,140,0,155900
65,8775,0,5,1994,1994,0,2,95,3,1,6,495,495,990,3,1,990,0,990,0,1,0,2,5,0,0,1,1,299,3,3,2,0,64,126000
80,11040,0,6,1971,2004,144,3,85,3,1,5,656,602,1258,4,1,1258,0,1258,0,2,0,3,5,0,0,2,2,528,3,3,2,55,0,145000
75,7500,0,5,1963,1963,0,2,85,3,1,5,824,216,1040,1,1,1040,0,1040,1,1,1,2,5,0,0,3,1,308,3,3,2,0,0,133000
70,8749,0,7,2002,2002,100,3,95,3,1,1,0,1459,1459,4,1,1459,0,1459,0,2,0,3,6,1,4,2,2,527,3,3,2,192,39,192000
80,8800,0,6,1964,1964,425,2,85,3,1,4,553,698,1251,2,1,1251,0,1251,1,1,0,2,6,2,4,2,1,461,3,3,2,0,116,160000
0,13031,2,6,1995,1996,0,2,95,3,1,5,592,99,691,3,1,691,807,1498,0,2,1,2,6,1,3,3,2,409,3,3,2,315,44,187500
73,9069,0,6,1992,1992,0,2,95,3,3,6,747,189,936,4,1,996,0,996,1,1,0,3,5,0,0,1,2,564,3,3,2,120,0,147000
0,1974,0,4,1973,1973,0,2,85,3,1,4,334,212,546,2,1,546,546,1092,0,1,1,2,6,0,0,2,1,286,3,3,2,120,96,83500
85,10574,0,8,2005,2006,0,3,95,3,2,1,0,1082,1082,4,1,1082,871,1953,0,2,1,3,9,1,4,2,3,1043,3,3,2,160,50,252000
24,2522,0,7,2004,2004,50,3,95,3,1,1,0,970,970,4,1,970,739,1709,0,2,0,3,7,0,0,1,2,380,3,3,2,0,40,137500
37,3316,1,8,2005,2005,0,3,95,3,1,6,1039,208,1247,4,1,1247,0,1247,1,1,1,3,4,1,4,3,2,550,3,3,2,0,84,197000
60,8544,0,3,1950,1950,0,2,0,0,0,0,0,0,0,1,0,1040,0,1040,0,2,0,2,6,0,0,1,2,400,3,3,2,0,0,92900
24,2160,0,7,1999,2000,212,3,95,3,1,4,510,90,600,4,1,624,628,1252,1,2,1,3,4,0,0,1,2,462,3,3,2,0,48,160000
60,8400,0,6,1925,1950,0,2,85,3,1,3,423,758,1181,1,1,1390,304,1694,0,2,0,2,7,1,4,1,2,576,3,3,2,342,0,136500
71,9230,0,5,1965,1998,166,2,85,3,2,6,661,203,864,3,1,1200,0,1200,1,1,1,3,6,0,0,1,2,884,3,3,2,0,64,146000
74,5868,0,5,1956,2000,0,2,85,3,1,4,248,448,936,4,1,936,0,936,1,1,0,2,4,0,0,3,1,308,3,3,2,0,0,129000
78,9317,1,6,2006,2006,0,3,95,3,1,6,24,1290,1314,3,1,1314,0,1314,0,2,0,3,6,1,4,2,2,440,3,3,2,0,22,176432
60,6882,0,6,1914,2006,0,2,85,3,1,1,0,684,684,2,1,773,582,1355,0,1,1,3,7,0,0,0,0,0,0,0,2,136,0,127000
0,3696,0,8,1986,1986,0,3,95,3,1,1,0,1074,1074,4,1,1088,0,1088,0,1,1,3,5,0,0,2,2,461,3,3,2,0,74,170000
50,6000,0,4,1936,1950,0,2,85,3,1,4,672,0,672,2,1,757,567,1324,0,1,0,2,6,0,0,1,1,240,3,3,2,0,0,128000
82,11880,1,7,1978,1978,206,2,95,3,1,5,704,567,1271,2,1,1601,0,1601,0,2,0,2,7,1,3,2,2,478,3,3,2,0,0,157000
60,8400,0,2,1920,1950,0,2,85,2,1,3,290,0,290,2,0,438,0,438,0,1,0,1,3,0,0,1,1,246,3,3,0,0,0,60000
61,9758,1,5,1971,1971,0,2,85,3,1,4,412,251,950,2,1,950,0,950,0,1,0,2,5,0,0,1,1,280,3,3,2,0,0,119500
70,7000,0,5,1960,2002,45,2,85,3,1,3,588,422,1010,4,1,1134,0,1134,0,1,0,2,6,0,0,2,1,254,3,3,2,0,16,135000
79,8910,0,6,1959,1959,0,2,85,3,2,5,655,0,655,4,1,1194,0,1194,0,1,0,2,6,1,2,3,2,539,3,3,2,0,0,159500
24,2016,0,5,1970,1970,304,2,85,3,1,1,0,630,630,2,1,630,672,1302,0,2,1,2,6,0,0,1,2,440,3,3,2,0,0,106000
98,12256,1,8,1994,1995,362,3,105,3,3,6,1032,431,1463,4,1,1500,1122,2622,1,2,1,3,9,2,3,2,2,712,3,3,2,186,32,325000
114,10357,1,7,1990,1991,0,3,95,3,2,6,738,172,910,3,1,1442,0,1442,1,2,0,3,6,1,3,3,2,719,3,3,2,0,244,179900
168,23257,3,7,2006,2006,0,3,105,4,1,1,0,868,868,4,1,887,1134,2021,0,2,1,3,9,1,4,2,2,422,3,3,2,0,100,274725
0,8063,0,6,2000,2000,0,2,95,3,1,1,0,924,924,4,1,948,742,1690,0,2,1,2,7,1,3,2,2,463,3,3,2,100,48,181000
107,11362,1,8,2004,2005,42,3,105,3,2,6,1039,797,1836,4,1,1836,0,1836,1,2,0,3,7,1,4,3,3,862,3,3,2,125,185,280000
0,8000,0,6,1995,1996,0,2,95,3,1,6,219,554,773,3,1,773,885,1658,1,2,1,2,8,1,3,3,2,431,3,3,2,224,84,188000
80,10480,0,7,1976,1976,660,2,85,3,1,5,403,400,803,2,1,1098,866,1964,0,2,1,2,8,1,4,2,2,483,3,3,2,0,69,205000
73,7100,1,5,1957,1957,0,2,85,3,1,6,708,108,816,2,1,816,0,816,1,1,0,2,5,0,0,1,1,308,3,3,2,0,0,129900
66,8923,0,5,1953,2006,0,2,85,3,1,4,643,365,1008,3,1,1008,0,1008,1,1,0,3,6,0,0,1,1,240,3,3,2,0,18,134500
90,5400,0,5,1954,2000,0,2,85,3,1,3,415,418,833,4,1,833,0,833,0,1,0,3,4,0,0,1,1,326,3,3,2,0,0,117000
93,12085,0,8,2007,2007,328,3,105,3,1,6,1004,730,1734,4,1,1734,0,1734,1,2,0,4,7,1,4,2,3,928,3,3,2,0,0,318000
0,7750,0,8,2002,2002,0,3,95,3,1,6,353,55,408,4,1,779,640,1419,1,2,1,3,7,1,3,3,2,527,3,3,2,120,0,184100
57,9764,1,5,1967,2003,0,2,85,3,1,4,702,192,894,4,1,894,0,894,1,1,0,3,5,0,0,2,2,450,3,3,2,0,0,130000
85,13825,0,5,1958,1987,0,2,85,3,1,1,0,533,533,2,1,1021,580,1601,0,1,0,2,6,0,0,2,1,300,3,3,2,280,34,140000
70,7560,0,5,1959,1959,0,2,85,3,1,2,369,671,1040,2,1,1040,0,1040,0,1,0,2,6,0,0,2,1,286,3,3,2,140,0,133700
59,8263,0,6,1920,1950,0,2,85,3,1,1,0,1012,1012,2,1,1012,0,1012,0,1,0,2,6,1,4,1,1,308,3,3,2,0,22,118400
84,10084,0,7,2005,2006,196,3,95,3,3,6,24,1528,1552,4,1,1552,0,1552,0,2,0,3,7,0,0,2,3,782,3,3,2,144,20,212900
0,8926,1,4,1956,1956,0,2,85,3,1,1,0,672,672,4,1,960,0,960,0,1,0,2,5,0,0,1,1,288,3,3,2,64,0,112000
50,9405,0,5,1947,2008,0,2,85,3,1,1,0,698,698,4,1,698,0,698,0,1,0,2,4,0,0,0,0,0,0,0,2,0,200,118000
0,9125,1,7,1992,1992,170,2,95,3,1,1,0,384,384,3,1,812,670,1482,0,2,1,3,7,1,3,3,2,392,3,3,2,100,25,163900
60,10434,0,4,1955,1955,0,2,85,3,1,1,0,1005,1005,2,1,1005,0,1005,0,1,0,1,5,1,3,1,2,672,2,2,2,0,0,115000
53,3684,0,7,2007,2007,130,3,95,3,1,1,0,1373,1373,4,1,1555,0,1555,0,2,0,3,7,1,3,3,3,660,3,3,2,143,20,174000
182,14572,3,7,2004,2004,0,3,95,3,3,6,1300,230,1530,4,1,1530,0,1530,1,2,0,3,7,1,4,3,3,630,3,3,2,144,36,259000
59,11796,1,7,2004,2005,0,3,95,3,3,1,0,847,847,4,1,847,1112,1959,0,2,1,3,8,1,4,3,2,434,3,3,2,100,48,215000
60,7200,0,5,1980,1980,180,2,95,3,4,6,936,0,936,2,1,936,0,936,1,1,0,2,4,0,0,1,2,672,3,3,2,49,0,140000
65,7804,0,4,1928,1950,0,2,85,3,1,4,622,500,1122,2,1,1328,653,1981,1,2,0,3,7,2,3,1,2,576,3,3,2,431,44,135000
63,10712,0,5,1991,1992,0,2,95,3,2,4,212,762,974,2,1,974,0,974,0,1,0,2,5,0,0,0,0,0,0,0,2,0,28,93500
90,9900,0,6,1880,1950,0,2,85,3,2,1,0,1008,1008,2,1,1178,1032,2210,0,2,0,1,8,0,0,1,1,205,2,3,0,0,48,117500
80,9828,1,8,1995,1995,0,3,95,3,1,6,584,544,1128,4,1,1142,878,2020,0,2,1,3,8,1,3,2,2,466,3,3,2,0,155,239500
57,8773,1,6,1997,1997,0,2,95,3,3,1,0,916,916,3,1,916,684,1600,0,2,1,2,7,1,3,3,2,460,3,3,2,100,38,169000
60,6180,0,6,1926,1950,0,2,85,3,1,1,0,960,960,2,0,986,0,986,0,1,0,2,5,1,4,1,1,180,3,3,2,0,128,102000
80,9600,0,6,1950,1950,0,2,85,3,1,4,280,752,1032,2,1,1032,220,1252,0,1,0,2,6,0,0,1,1,288,3,3,2,0,0,119000
54,6342,0,5,1875,1996,0,2,85,3,1,1,0,780,780,3,0,780,240,1020,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,94000
0,9819,1,6,1977,1977,0,2,85,3,4,5,1567,0,1567,2,1,1567,0,1567,1,2,0,3,5,2,3,2,2,714,3,3,2,264,32,196000
98,8731,1,5,1920,1950,0,2,85,3,1,4,645,270,915,2,1,1167,0,1167,0,1,0,2,6,1,4,1,2,495,3,3,2,0,0,144000
60,7350,0,5,1951,1951,0,2,85,3,2,5,852,100,952,2,1,952,0,952,1,1,0,2,4,0,0,1,2,840,3,3,2,0,0,139000
0,10304,1,5,1976,1976,44,2,85,3,1,5,381,399,780,4,1,1088,780,1868,1,2,1,3,9,1,3,1,2,484,3,3,2,448,96,197500
77,9965,0,8,2006,2007,340,3,105,3,4,6,1150,316,1466,4,1,1466,1362,2828,1,3,0,3,11,1,3,2,3,1052,3,3,2,125,144,424870
0,9000,0,5,1959,1959,0,2,85,3,1,6,288,718,1006,2,1,1006,0,1006,0,1,0,2,5,0,0,0,0,0,0,0,2,0,24,80000
60,12180,0,4,1941,1950,0,2,95,3,1,4,348,324,672,1,0,672,252,924,1,1,0,1,5,0,0,1,1,280,3,3,2,0,0,80000
52,6240,0,5,1928,1950,0,2,85,3,1,1,0,1042,1042,4,1,1042,534,1576,0,1,0,2,8,1,4,1,1,225,3,3,2,0,0,149000
0,11200,0,6,1985,1985,85,3,95,3,1,6,1258,40,1298,2,1,1298,0,1298,1,2,0,3,5,1,3,1,2,403,3,3,2,165,26,180000
75,12000,0,7,1941,1950,0,2,85,3,1,3,275,429,704,4,1,860,704,1564,0,1,1,1,7,1,4,1,1,234,3,3,2,0,0,174500
0,5700,0,7,1926,1950,0,2,85,3,1,1,0,572,572,2,1,572,539,1111,0,1,0,2,5,1,4,1,1,288,3,3,2,0,0,116900
50,9000,0,7,1920,1988,0,2,85,3,1,5,624,26,650,4,1,832,650,1482,0,1,0,2,7,0,0,1,2,324,3,3,2,0,0,143000
57,8280,1,6,1950,1950,0,2,85,3,1,1,0,932,932,4,1,932,0,932,0,1,0,3,4,1,4,1,1,306,3,3,2,0,0,124000
134,17755,0,5,1959,1959,132,2,85,3,1,4,176,1290,1466,2,1,1466,0,1466,0,1,1,1,6,2,4,3,2,528,3,3,2,0,140,149900
90,14115,1,6,1956,2004,0,2,85,3,1,5,296,230,1073,4,1,1811,0,1811,0,1,0,4,6,1,4,3,2,470,3,3,2,0,0,230000
0,5890,0,6,1930,2007,0,3,85,3,3,5,538,278,816,4,1,816,0,816,0,1,0,2,5,0,0,1,1,432,3,3,2,0,0,120500
0,13700,1,7,1965,1988,288,2,85,3,4,5,454,410,864,2,1,902,918,1820,0,1,2,3,8,2,4,1,2,492,3,3,2,60,84,201800
90,10768,1,5,1976,2004,0,3,95,3,4,5,1157,280,1437,2,1,1437,0,1437,1,2,0,3,6,1,2,2,2,528,3,3,2,0,21,218000
85,9350,0,5,1965,1999,0,2,85,3,4,5,633,586,1219,3,1,1265,0,1265,0,2,0,3,6,1,4,2,2,502,3,3,2,0,92,179900
34,5001,1,7,2007,2008,166,3,95,3,1,6,904,410,1314,4,1,1314,0,1314,1,2,0,3,6,1,4,2,2,626,3,3,2,172,62,230000
92,11932,0,8,2007,2008,186,3,95,3,1,1,0,1580,1580,4,1,1580,0,1580,0,2,0,3,7,0,0,2,3,830,3,3,2,0,24,235128
76,9120,0,6,1974,1974,270,3,85,3,1,5,442,459,901,2,1,943,933,1876,0,2,1,3,8,1,3,2,2,540,4,3,2,0,69,185000
24,2280,0,6,1978,1978,0,2,95,3,1,5,311,544,855,1,1,855,601,1456,0,2,1,2,7,1,3,1,2,440,3,3,2,26,0,146000
0,14778,1,6,1954,2006,72,3,85,3,1,4,728,568,1296,4,1,1640,0,1640,1,1,0,3,7,1,4,1,2,924,3,3,2,108,0,224000
109,8724,0,5,1968,1968,0,2,95,3,1,4,492,402,894,3,1,894,0,894,0,1,0,2,5,1,1,3,2,450,3,3,2,0,0,129000
60,12900,0,4,1969,1969,0,2,95,3,3,6,1198,0,1198,2,1,1258,0,1258,2,0,2,2,6,0,0,1,2,400,2,3,2,120,0,108959
0,16157,1,5,1978,1978,0,2,95,3,4,5,680,289,1360,4,1,1432,0,1432,1,1,1,3,5,1,3,1,2,588,3,3,2,168,180,194000
79,9541,1,7,2009,2009,268,3,95,3,1,1,0,1502,1502,4,1,1502,0,1502,0,2,0,3,7,0,0,2,2,644,3,3,2,0,114,233170
64,10475,1,8,2008,2008,72,3,95,3,3,1,0,1694,1694,4,1,1694,0,1694,0,2,0,3,7,0,0,2,3,776,3,3,2,160,33,245350
58,10852,1,6,2000,2000,0,2,95,3,1,6,786,173,959,4,1,959,712,1671,1,2,1,2,7,1,3,3,2,472,3,3,2,0,38,173000
120,13728,0,6,1935,1986,0,2,85,3,1,3,626,501,1127,4,1,1236,872,2108,0,2,0,3,7,2,3,1,2,540,3,3,2,0,0,235000
118,35760,1,10,1995,1996,1378,3,105,3,4,6,1387,543,1930,4,1,1831,1796,3627,1,3,1,3,10,1,3,3,3,807,3,3,2,361,76,625000
76,9880,0,6,1977,1977,0,2,85,3,3,5,522,574,1096,2,1,1118,0,1118,1,1,0,2,6,1,1,3,1,358,3,3,2,203,0,171000
76,9120,0,6,1958,1958,0,2,85,3,1,5,662,599,1261,4,1,1261,0,1261,1,1,0,2,6,1,3,2,2,433,3,3,2,0,0,163000
35,4017,1,7,2006,2007,0,3,95,3,1,1,0,625,625,4,1,625,625,1250,0,2,1,3,5,0,0,3,2,625,3,3,2,0,54,171900
138,18030,1,5,1946,1994,0,2,85,3,1,3,152,977,1598,2,1,1636,971,3086,0,3,0,4,12,1,4,0,0,0,0,0,2,122,0,200500
80,16560,1,6,1932,1950,0,2,95,3,1,3,503,449,952,2,1,1170,1175,2345,0,2,1,2,9,1,4,1,2,360,3,3,2,0,0,239000
85,10678,0,8,1992,2000,337,3,95,3,1,6,700,983,1683,4,1,2129,743,2872,0,2,1,3,9,1,3,3,2,541,3,3,2,0,33,285000
37,6951,1,5,1984,1985,0,2,85,3,1,5,658,218,876,2,1,923,0,923,1,1,0,2,5,0,0,1,1,264,3,3,2,362,0,119500
0,3950,0,6,1926,2004,0,2,85,3,1,3,468,350,818,2,1,818,406,1224,0,1,0,2,5,0,0,1,1,210,3,3,0,0,0,115000
54,7681,1,5,1921,1950,0,2,85,3,1,1,0,731,731,4,1,820,523,1343,0,1,1,2,7,1,4,1,1,186,2,3,2,192,0,154900
77,8335,0,5,1954,1954,0,2,0,0,0,0,0,0,0,3,1,1124,0,1124,0,1,0,2,5,1,4,0,0,0,0,0,0,0,36,93000
0,11170,2,7,1990,1991,0,2,95,3,1,2,1216,0,1216,4,1,1298,1216,2514,0,2,1,2,8,0,0,3,2,693,3,3,2,0,0,250000
64,5587,1,8,2008,2008,186,4,105,3,4,6,1480,120,1600,4,1,1652,0,1652,1,2,0,3,5,1,4,3,2,482,3,3,2,162,53,392500
160,15623,1,10,1996,1996,0,3,105,3,3,6,2096,300,2396,4,1,2411,2065,4476,1,3,1,4,10,2,3,3,3,813,3,3,2,171,78,745000
60,10800,0,5,1920,1950,0,2,85,3,1,3,821,299,1120,4,1,1130,0,1130,1,1,0,2,5,1,4,1,2,720,3,3,2,229,0,120000
50,35133,0,5,1963,1963,226,2,85,3,4,3,1159,413,1572,3,1,1572,0,1572,1,1,1,2,5,2,3,2,3,995,3,3,2,0,263,186700
60,9738,0,5,1924,1950,0,2,85,3,1,4,392,392,784,3,1,949,272,1221,1,1,0,2,7,0,0,1,1,392,3,3,2,0,0,104900
107,10615,1,3,1900,1970,0,2,75,3,2,4,440,538,978,2,1,1014,685,1699,1,2,0,2,7,0,0,1,2,420,2,2,2,0,74,95000
89,12461,0,8,1994,1995,0,3,95,3,1,6,1456,168,1624,4,1,1624,0,1624,1,2,0,3,5,1,2,2,3,757,3,3,2,0,114,262000
68,8935,1,7,2002,2002,95,3,95,3,1,1,0,831,831,4,1,831,829,1660,0,2,1,3,7,0,0,2,2,493,3,3,2,144,68,195000
60,7500,0,7,1999,1999,0,2,85,3,1,1,0,994,994,3,1,1028,776,1804,0,2,1,3,7,1,3,3,2,442,3,3,2,140,60,189000
0,32463,0,4,1961,1975,149,2,85,3,3,4,1159,90,1249,4,1,1622,0,1622,1,1,0,2,7,1,3,3,4,1356,3,3,2,439,0,168000
24,2645,0,8,1999,2000,456,3,95,3,1,1,0,776,776,4,1,764,677,1441,0,2,1,3,5,0,0,1,2,492,3,3,2,206,0,174000
60,9600,0,5,1925,1994,0,2,85,3,2,1,0,702,702,3,1,842,630,1472,0,1,0,3,6,0,0,1,1,250,3,2,1,0,0,125000
0,4500,0,6,1999,1999,425,2,105,3,1,6,883,341,1224,4,1,1224,0,1224,1,2,0,2,5,0,0,3,2,402,3,3,2,0,304,165000
80,9364,0,6,1969,1969,143,2,85,3,1,5,371,292,663,2,1,663,689,1352,0,1,1,2,7,0,0,3,1,299,3,3,2,379,36,158000
51,8029,1,6,2005,2005,0,2,95,3,1,1,0,728,728,4,1,728,728,1456,0,2,1,3,8,0,0,3,2,400,3,3,2,100,24,176000
58,14054,1,7,2006,2006,0,3,95,3,3,1,0,879,879,4,1,879,984,1863,0,2,1,3,9,1,4,3,3,660,3,3,2,100,17,219210
65,8850,1,7,1916,1950,0,2,85,3,1,1,0,815,815,4,1,815,875,1690,0,1,0,2,7,1,4,1,1,225,3,3,2,0,0,144000
70,9100,0,7,2001,2001,0,3,95,3,1,1,0,1212,1212,4,1,1212,0,1212,0,2,0,3,6,0,0,2,2,573,3,3,2,356,0,178000
75,11235,0,4,1963,1979,51,2,85,3,1,3,547,504,1051,3,1,1382,0,1382,0,1,1,2,6,1,1,1,2,459,3,3,2,0,82,148000
71,9353,0,4,1970,1970,0,2,85,3,1,1,0,864,864,3,1,864,0,864,0,1,0,2,5,0,0,1,1,280,3,3,2,0,0,116050
80,10400,0,7,1998,1998,0,2,95,3,3,1,0,866,866,4,1,866,913,1779,0,2,1,3,6,0,0,2,2,546,3,3,2,198,36,197900
50,6000,0,5,1925,1997,0,2,85,3,1,1,0,884,884,4,1,884,464,1348,1,1,0,2,5,1,2,1,1,216,3,3,0,0,0,117000
75,9750,0,7,2000,2001,171,3,95,3,1,1,0,1630,1630,4,1,1630,0,1630,0,2,0,3,6,1,3,1,2,451,3,3,2,74,234,213000
78,10140,0,5,1975,1975,0,2,95,3,1,5,788,268,1056,4,1,1074,0,1074,1,1,1,2,6,0,0,2,2,495,3,3,2,0,88,153500
90,14684,1,7,1990,1991,234,3,95,3,2,5,485,1496,2158,3,1,2196,0,2196,0,2,0,3,7,1,3,2,3,701,3,3,2,84,70,271900
0,8900,0,4,1966,1966,0,2,85,3,1,3,1056,0,1056,2,1,1056,0,1056,1,1,0,2,5,0,0,1,1,384,3,3,2,0,42,107000
70,9135,0,6,2003,2003,120,3,95,3,3,6,340,1342,1682,4,1,1700,0,1700,1,2,0,3,7,0,0,2,2,544,3,3,2,192,23,200000
70,7763,0,5,1962,1980,0,2,85,3,1,3,504,319,931,2,1,1283,0,1283,1,1,0,2,6,0,0,1,2,506,3,3,2,0,0,140000
85,10182,1,8,2006,2006,420,3,105,3,2,6,1220,440,1660,4,1,1660,0,1660,1,2,0,3,8,1,4,2,2,500,3,3,2,322,50,290000
70,11218,0,6,1992,1992,0,3,95,3,1,1,0,1055,1055,4,1,1055,790,1845,0,2,1,3,8,1,3,2,2,462,3,3,2,635,104,189000
152,12134,1,8,1988,2005,0,3,95,3,3,6,427,132,559,3,1,1080,672,1752,0,2,0,2,8,0,0,2,2,492,3,3,2,325,12,164000
50,9340,0,4,1941,1950,0,2,85,3,1,3,344,328,672,2,1,672,0,672,1,1,0,2,4,0,0,1,1,234,3,3,0,0,113,113000
0,10246,1,4,1965,2001,0,2,85,4,3,6,648,0,648,4,1,960,0,960,1,0,0,2,3,0,0,1,1,364,3,3,2,88,0,145000
69,10205,1,5,1962,1962,0,2,85,3,3,4,784,141,925,2,1,999,0,999,1,1,0,2,6,0,0,1,1,300,3,3,2,150,72,134500
99,7094,1,5,1966,1966,0,2,85,3,1,3,180,340,894,2,1,894,0,894,0,1,0,2,5,0,0,2,1,384,3,3,2,0,0,125000
68,8930,0,6,1978,1978,0,2,0,0,0,0,0,0,0,2,1,1318,584,1902,0,2,0,2,8,0,0,1,2,539,3,3,2,0,0,112000
72,8640,0,8,2009,2009,72,3,95,3,2,6,936,364,1300,4,1,1314,0,1314,1,2,0,3,6,0,0,2,2,552,3,3,2,135,112,229456
52,6240,0,4,1947,1950,0,2,0,0,0,0,0,0,0,3,0,672,240,912,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,80500
21,1680,0,6,1971,1971,236,2,85,3,1,1,0,672,672,2,1,672,546,1218,0,1,1,2,7,0,0,0,0,0,0,0,0,201,0,91500
66,7800,1,5,1964,1964,0,2,85,3,1,3,312,0,912,2,1,912,0,912,0,1,0,2,5,0,0,1,1,288,3,3,2,0,0,115000
