Id,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallCond,MasVnrArea,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,HeatingQC,CentralAir,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice
892,60,70,11184,1,0,0,0,5,92,2,85,3,1,2,226,3,500,192,3,1,765,0,0,0,1,3,1,7,1,3,3,2,243,0,0,0,0,0,0,0,7,2009,172500
893,20,70,8414,1,0,0,0,8,0,2,85,3,1,6,663,1,0,396,2,1,0,0,0,1,0,3,1,7,0,3,3,2,192,0,0,0,0,0,0,0,2,2006,154500
894,20,0,13284,1,0,0,0,5,0,2,95,3,2,4,1064,1,0,319,2,1,0,0,1,0,0,3,1,7,1,3,3,2,511,116,0,0,0,0,0,0,6,2008,165000
895,90,64,7018,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,2,7,0,3,3,2,0,0,0,0,0,0,0,0,6,2009,118858
896,60,71,7056,1,0,0,0,5,415,2,85,3,1,4,400,1,0,380,2,1,813,0,1,0,1,4,1,7,1,3,3,2,0,50,0,0,0,0,0,0,10,2008,140000
897,30,50,8765,1,1,0,0,6,0,2,85,3,1,5,285,1,0,666,4,0,0,0,0,0,0,2,1,7,0,3,3,2,0,28,0,0,0,0,0,0,4,2006,106500
898,90,64,7018,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,2,1,1120,0,0,0,0,6,2,7,0,3,3,2,154,0,0,0,0,0,0,0,6,2009,142953
899,20,100,12919,1,0,1,0,5,760,2,105,3,4,6,2188,1,0,142,4,1,0,0,1,0,1,2,1,7,2,3,3,2,0,67,0,0,0,0,0,0,3,2010,611657
900,20,65,6993,1,0,0,0,7,0,2,85,3,1,4,465,1,0,447,2,1,0,0,0,0,0,3,1,7,1,3,3,2,0,0,0,0,0,0,0,0,6,2006,135000
901,20,0,7340,1,0,1,0,6,0,2,85,3,1,5,322,1,0,536,2,1,0,0,0,0,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,6,2007,110000
902,20,64,8712,1,0,1,0,7,0,3,85,3,2,4,860,1,0,132,2,1,0,0,1,0,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,5,2009,153000
903,60,63,7875,1,0,0,0,5,0,2,95,3,1,1,0,1,0,783,4,1,702,0,0,0,1,3,1,7,1,3,3,2,0,75,0,0,0,0,0,0,7,2006,180000
904,20,50,14859,1,0,1,0,5,27,2,95,3,1,1,0,1,0,1670,4,1,0,0,0,0,0,3,1,7,1,3,3,2,144,60,0,0,0,0,0,0,8,2006,240000
905,20,0,6173,1,0,1,0,6,75,2,85,3,1,6,599,1,0,277,2,1,0,0,0,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,8,2007,125500
906,20,80,9920,1,0,0,0,5,110,2,85,3,1,3,354,2,290,412,2,1,0,0,1,0,0,3,1,7,0,3,3,2,0,0,164,0,0,0,0,0,2,2010,128000
907,20,116,13501,1,0,1,0,5,208,2,95,3,1,6,63,1,0,1560,4,1,0,0,1,0,0,3,1,7,1,3,3,2,0,60,0,0,0,0,0,0,6,2007,255000
908,50,86,11500,1,0,1,0,7,0,2,95,3,1,3,223,1,0,794,3,1,1037,0,0,0,1,3,1,7,1,2,3,2,0,0,0,0,322,0,0,0,6,2006,250000
909,20,0,8885,1,0,1,1,5,0,2,95,3,3,4,301,5,324,239,2,1,0,0,1,0,0,2,1,7,0,3,3,2,164,0,0,0,0,0,0,0,6,2006,131000
910,60,149,12589,1,0,2,0,5,0,2,95,3,1,1,0,1,0,742,4,1,742,0,0,0,1,3,1,7,1,3,3,2,36,24,0,0,0,0,0,0,6,2009,174000
911,90,80,11600,1,0,0,0,5,361,2,85,3,1,3,443,1,0,662,2,1,1169,0,0,0,0,5,2,7,0,3,3,2,0,0,0,0,0,0,0,0,1,2010,154300
912,20,0,9286,1,0,1,1,7,0,2,95,4,3,5,196,1,0,1072,2,1,0,0,0,0,1,3,1,7,0,3,3,2,173,0,0,0,0,0,0,0,10,2009,143500
913,30,51,6120,1,0,0,0,7,0,2,85,3,1,3,489,1,0,279,2,0,0,0,0,0,0,3,1,6,0,3,3,2,0,0,112,0,120,0,0,620,7,2006,88000
914,90,82,6270,1,0,0,0,6,0,2,85,3,1,4,284,1,0,717,2,0,1001,0,0,0,0,4,2,7,0,3,3,2,0,0,0,0,0,0,0,0,8,2007,145000
915,160,30,3000,1,1,0,0,5,76,2,95,3,3,6,294,1,0,318,4,1,612,0,0,0,1,2,1,7,0,3,3,2,0,234,0,0,0,0,0,0,6,2009,173733
916,160,21,2001,1,0,0,0,5,80,2,85,3,1,1,0,1,0,546,1,1,546,0,0,0,1,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,1,2007,75000
917,20,50,9000,1,0,0,0,3,0,2,85,3,3,4,50,1,0,430,2,0,0,0,1,0,0,1,1,7,0,3,3,2,0,0,0,0,0,0,0,0,10,2006,35311
918,20,0,17140,1,0,0,0,6,0,2,85,3,1,5,1059,1,0,75,4,1,0,0,0,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,4,2009,135000
919,60,103,13125,1,0,1,0,5,0,2,105,3,2,4,48,6,634,422,4,1,1215,0,1,0,1,4,1,7,1,3,3,2,72,192,224,0,0,0,0,0,11,2007,238000
920,20,87,11029,1,0,1,0,8,0,2,95,3,1,5,528,4,411,245,4,1,0,0,1,0,0,3,1,6,1,3,3,2,0,51,0,0,190,0,0,0,5,2008,176500
921,60,70,8462,1,0,1,0,5,105,3,95,4,1,6,814,1,0,114,4,1,785,0,0,1,1,3,1,7,0,3,3,2,300,87,0,0,0,0,0,0,7,2007,201000
922,90,67,8777,1,0,0,0,7,0,2,85,3,1,5,1084,1,0,188,3,1,928,0,2,0,2,4,2,7,0,0,0,0,0,70,0,0,0,0,0,0,9,2008,145900
923,20,65,10237,1,0,0,0,5,0,2,95,3,1,6,28,1,0,1288,4,1,0,0,0,0,0,3,1,7,1,3,3,2,100,0,0,23,0,0,0,0,10,2006,169990
924,120,50,8012,1,0,0,0,5,0,2,95,3,1,2,165,6,841,598,4,1,0,0,1,0,0,2,1,7,1,3,3,2,0,69,0,0,0,0,0,0,7,2008,193000
925,20,79,10240,1,0,0,0,6,157,3,95,3,1,4,625,2,1061,0,2,1,0,0,1,0,0,3,1,7,1,3,3,2,384,131,0,0,0,0,0,0,5,2006,207500
926,20,0,15611,1,0,1,0,6,0,2,95,3,3,5,767,2,93,266,2,1,0,0,0,1,0,3,1,7,0,3,3,2,180,0,0,0,0,0,0,0,3,2008,175000
927,60,93,11999,1,0,0,0,5,340,2,95,3,1,1,0,1,0,1181,4,1,1140,0,0,0,1,4,1,7,1,3,3,2,104,100,0,0,0,0,0,0,5,2007,285000
928,60,0,9900,1,0,0,0,5,342,2,85,3,1,4,552,1,0,280,3,1,880,0,0,0,1,4,1,7,1,3,3,2,0,43,0,0,0,0,0,0,4,2008,176000
929,20,0,11838,1,0,0,0,5,0,2,95,3,3,1,0,1,0,1753,4,1,0,0,0,0,0,3,1,7,1,3,3,2,202,151,0,0,0,0,0,0,6,2009,236500
930,60,0,13006,1,0,1,0,5,285,2,95,3,1,1,0,1,0,964,3,1,1243,0,0,0,1,4,1,7,1,3,3,2,0,0,0,0,0,0,0,0,11,2006,222000
931,20,73,8925,1,0,1,0,5,0,2,95,3,3,6,16,1,0,1450,4,1,0,0,0,0,0,3,1,7,0,3,3,2,100,18,0,0,0,0,0,0,7,2009,201000
932,20,70,9100,1,0,0,0,6,0,2,85,3,1,4,338,3,466,121,4,1,0,0,0,1,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,7,2009,117500
933,20,84,11670,1,0,1,0,5,302,2,105,4,1,1,0,1,0,1905,4,1,0,0,0,0,0,3,1,7,1,3,3,2,0,191,0,0,0,0,0,0,3,2007,320000
934,20,63,8487,1,0,0,0,5,210,2,95,3,3,6,20,1,0,1480,4,1,0,0,0,0,0,3,1,7,0,3,3,2,192,36,0,0,0,0,0,0,8,2009,190000
935,20,313,27650,1,0,2,1,7,0,2,95,3,4,6,425,1,0,160,4,1,0,0,1,0,0,4,1,7,1,3,3,2,0,0,0,0,0,0,0,0,11,2008,242000
936,30,52,5825,1,0,1,0,5,108,3,75,3,2,1,0,1,0,600,3,1,0,0,0,0,0,1,1,7,0,3,3,2,0,0,32,0,0,0,0,0,6,2006,79900
937,20,67,10083,1,0,0,0,5,0,2,95,3,1,6,833,1,0,343,4,1,0,0,1,0,0,2,1,7,0,3,3,2,0,41,0,0,0,0,0,0,8,2009,184900
938,60,75,9675,1,0,0,0,5,0,2,95,3,2,6,341,1,0,772,4,1,858,0,0,0,1,3,1,7,1,3,3,2,0,48,0,0,0,0,0,0,2,2009,253000
939,60,73,8760,1,0,0,0,5,0,2,95,4,2,6,464,1,0,927,4,1,571,0,0,0,1,3,1,7,0,3,3,2,0,90,0,0,0,0,0,0,8,2006,239799
940,70,0,24090,1,0,0,0,7,0,3,85,3,2,1,0,1,0,1032,4,1,1196,0,0,0,0,4,1,7,2,3,3,2,56,0,318,0,0,0,0,0,6,2010,244400
941,90,55,12640,1,0,1,0,5,0,2,85,3,4,3,936,2,396,396,2,1,0,0,0,0,0,4,2,7,0,3,3,2,40,0,0,0,0,0,0,0,7,2006,150900
942,60,0,8755,1,0,1,0,5,298,2,95,3,1,5,772,1,0,220,4,1,1038,0,1,0,1,3,1,7,1,3,3,2,0,0,0,168,0,0,0,0,6,2009,214000
943,90,42,7711,1,0,1,0,3,0,2,95,3,4,6,1440,1,0,0,2,1,0,0,2,0,0,4,2,7,0,0,0,0,321,0,0,0,0,0,0,0,8,2007,150000
944,90,100,25000,1,0,0,0,4,0,2,85,3,3,1,0,1,0,1632,2,1,0,0,0,0,0,4,2,7,0,3,3,1,0,0,0,0,0,0,0,0,6,2007,143000
945,20,0,14375,1,0,1,0,6,541,2,85,3,1,6,111,3,354,354,3,1,0,0,0,1,0,3,1,7,1,3,3,2,0,118,0,0,233,0,0,0,1,2009,137500
946,50,98,8820,1,0,0,0,6,0,2,85,3,1,2,1088,1,0,0,2,1,561,120,0,0,0,2,1,7,0,3,3,2,48,0,244,0,0,0,0,0,9,2009,124900
947,80,70,8163,1,0,0,0,6,128,3,85,3,3,5,748,4,294,102,2,1,0,0,1,0,0,3,1,7,1,3,3,2,86,0,0,0,0,0,0,0,3,2006,143000
948,20,85,14536,1,0,0,0,5,236,2,95,3,3,6,1300,1,0,316,4,1,0,0,1,0,0,3,1,7,1,3,3,2,0,252,0,0,0,0,0,0,11,2007,270000
949,60,65,14006,1,0,1,0,5,144,2,95,3,0,1,0,1,0,936,4,1,840,0,0,0,1,3,1,7,1,3,3,2,144,96,0,0,0,0,0,0,2,2006,192500
950,20,78,9360,1,0,0,0,7,0,2,85,3,1,5,982,1,0,179,2,1,0,0,1,0,1,3,1,7,1,3,3,2,0,0,0,0,0,0,0,0,3,2010,197500
951,20,60,7200,1,0,0,0,8,0,2,85,3,1,5,398,4,149,317,3,1,0,0,1,0,0,3,1,7,0,3,3,2,194,0,0,0,0,0,0,0,7,2007,129000
952,20,60,7800,1,0,0,0,5,0,2,85,3,1,4,641,1,0,187,3,1,0,0,1,0,0,3,1,7,0,3,3,2,421,0,0,0,0,0,0,0,7,2006,119900
953,85,60,7200,1,0,0,0,8,0,3,95,3,3,6,660,1,0,108,3,1,0,0,0,1,0,2,1,7,0,3,3,2,192,0,0,0,0,0,0,0,4,2009,133900
954,60,0,11075,1,0,1,1,4,232,2,85,3,3,5,562,2,193,29,4,1,800,0,0,1,1,4,1,5,1,3,3,2,305,189,0,0,0,0,0,400,9,2008,172000
955,90,35,9400,1,0,1,0,5,250,2,95,4,4,6,945,1,0,0,2,1,0,0,0,2,0,4,0,7,0,0,0,2,0,0,0,0,0,0,0,0,10,2006,127500
956,90,82,7136,1,0,1,0,6,423,2,95,3,1,3,484,1,0,495,2,0,979,0,0,0,0,4,2,7,0,3,3,2,0,0,0,0,0,0,0,0,8,2007,145000
957,160,24,1300,1,0,0,0,6,0,2,95,3,1,5,285,1,0,276,2,1,668,0,0,0,1,2,1,7,1,3,3,2,150,0,0,0,0,0,0,0,5,2009,124000
958,20,70,7420,1,0,0,0,5,0,2,85,3,1,3,417,1,0,640,2,1,0,0,0,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,4,2007,132000
959,20,65,8450,1,0,0,0,5,0,2,95,3,2,6,699,1,0,638,4,1,0,0,1,0,0,3,1,7,0,3,3,2,0,39,0,0,0,0,0,0,10,2007,185000
960,160,24,2572,1,0,0,0,5,0,2,95,3,1,5,604,1,0,92,4,1,720,0,1,0,1,3,1,7,0,3,3,2,0,44,0,0,0,0,0,0,5,2010,155000
961,20,50,7207,1,0,1,0,7,0,3,85,3,4,4,696,1,0,162,3,1,0,0,1,0,0,2,1,7,0,0,0,2,117,0,0,0,0,0,0,0,2,2010,116500
962,60,0,12227,1,0,1,0,7,424,3,95,4,1,5,896,1,0,434,2,1,1330,0,1,0,1,4,1,7,1,3,3,2,550,282,0,0,0,0,0,0,7,2008,272000
963,160,24,2308,1,0,0,0,6,0,2,95,3,1,5,556,1,0,248,2,1,744,0,1,0,1,3,1,7,1,3,3,2,48,0,0,0,0,0,0,0,7,2007,155000
964,20,122,11923,1,0,1,0,5,0,2,105,3,1,1,0,1,0,1800,4,1,0,0,0,0,0,2,1,7,0,3,3,2,288,136,0,0,0,0,0,0,5,2009,239000
965,60,80,11316,1,0,0,0,5,44,2,95,3,1,6,624,1,0,193,4,1,1070,0,1,0,1,4,1,7,1,3,3,2,0,40,0,0,0,0,0,0,2,2010,214900
966,60,65,10237,1,0,0,0,5,0,2,95,3,1,1,0,1,0,783,4,1,701,0,0,0,1,3,1,7,1,3,3,2,0,72,0,0,0,0,0,0,7,2007,178900
967,50,130,9600,1,0,1,0,7,0,3,85,2,1,3,428,1,0,300,4,1,332,0,1,0,1,2,1,5,2,3,3,2,0,70,0,0,0,0,0,0,6,2009,160000
968,20,0,7390,1,0,1,0,7,151,2,85,3,1,5,902,1,0,196,2,1,0,0,1,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,7,2008,135000
969,50,50,5925,1,0,0,0,6,0,2,85,3,1,1,0,1,0,600,1,0,368,0,0,0,0,2,1,7,0,0,0,2,0,0,0,0,0,0,0,0,5,2009,37900
970,190,75,10382,1,0,0,0,5,105,1,85,3,4,5,513,1,0,75,2,1,0,0,1,0,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,3,2006,140000
971,50,60,10800,1,0,0,0,4,0,2,85,3,1,1,0,1,0,720,2,0,472,0,0,0,1,4,1,7,0,0,0,2,0,0,0,0,0,0,0,0,12,2006,135000
972,160,36,2268,1,0,0,0,5,106,2,95,3,1,6,567,1,0,197,4,1,862,0,0,0,0,2,1,7,0,3,3,2,0,27,0,0,0,0,0,0,7,2009,173000
973,120,55,7892,1,0,0,0,5,0,2,95,3,1,1,0,1,0,918,2,1,0,0,0,0,0,2,1,7,1,3,3,2,28,0,0,0,0,0,0,0,4,2010,99500
974,20,95,11639,1,0,0,0,5,0,2,95,3,1,1,0,1,0,1428,4,1,0,0,0,0,0,3,1,7,0,3,3,2,0,120,0,0,0,0,0,0,12,2008,182000
975,70,60,11414,1,0,1,0,8,0,3,95,3,1,1,0,1,0,728,2,0,883,0,0,0,0,3,1,7,0,3,3,2,509,135,0,0,0,0,0,0,10,2009,167500
976,160,0,2651,1,0,0,0,5,0,2,95,3,1,6,641,1,0,32,4,1,709,0,1,0,1,3,1,7,0,3,3,2,153,50,0,0,0,0,0,0,4,2006,165000
977,30,51,5900,1,0,1,0,7,0,2,95,3,1,1,0,1,0,440,2,1,0,0,0,0,0,2,1,7,0,0,0,2,0,0,0,0,0,0,0,0,8,2006,85500
978,120,35,4274,1,1,1,0,5,0,2,95,3,1,6,1106,1,0,135,4,1,0,0,1,0,1,1,1,7,0,3,3,2,0,116,0,0,0,0,0,0,11,2007,199900
979,20,68,9450,1,0,0,1,5,0,2,85,3,1,2,552,1,0,342,4,1,0,0,0,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,5,2007,110000
980,20,80,8816,1,0,0,0,6,0,2,85,3,1,3,651,1,0,470,2,1,0,0,1,0,0,3,1,7,0,3,3,2,0,80,0,0,0,0,0,0,6,2009,139000
981,85,0,12122,1,0,1,0,9,210,2,85,3,3,5,867,1,0,77,3,1,0,0,1,0,0,3,1,7,0,3,3,2,144,76,0,0,0,0,0,0,7,2008,178400
982,60,98,12203,1,0,1,0,5,975,2,95,3,1,6,854,1,0,371,4,1,1336,0,1,0,1,4,1,7,1,3,3,2,250,0,0,0,0,0,0,0,7,2009,336000
983,20,43,3182,1,0,0,0,5,16,2,95,3,3,1,0,1,0,1266,4,1,0,0,0,0,0,2,1,7,1,3,3,2,100,16,0,0,0,0,0,0,3,2008,159895
984,60,0,11250,1,0,0,0,5,0,2,95,3,2,1,0,1,0,1128,4,1,1141,0,0,0,1,4,1,7,1,3,3,2,0,0,0,0,0,0,0,0,5,2008,255900
985,90,75,10125,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,2,1,432,0,0,0,0,4,2,7,0,3,3,2,0,0,0,0,0,0,0,0,8,2009,126000
986,190,68,10880,1,0,0,0,5,0,2,85,3,1,5,1040,1,0,124,2,0,0,0,1,0,0,3,1,7,0,3,3,2,0,48,0,0,0,0,0,0,8,2008,125000
987,50,59,5310,1,0,0,0,8,0,3,85,2,1,1,0,1,0,485,3,1,634,0,0,0,0,2,1,7,0,2,3,2,394,0,0,0,0,0,0,0,6,2006,117000
988,20,83,10159,1,0,1,0,5,450,2,105,3,3,6,1646,1,0,284,4,1,0,0,1,0,1,3,1,7,1,3,3,2,168,95,0,0,0,0,0,0,4,2010,395192
989,60,0,12046,1,0,1,0,6,298,2,85,3,1,2,156,1,0,692,2,1,912,0,0,0,1,4,1,7,1,3,3,2,0,224,0,0,0,0,0,0,6,2007,195000
990,60,65,8125,1,0,0,0,5,0,2,95,4,1,1,0,1,0,770,4,1,798,0,0,0,1,3,1,7,0,3,3,2,0,50,0,0,0,0,0,0,8,2006,197000
991,60,82,9452,1,0,0,0,5,423,2,95,3,1,6,1074,1,0,322,4,1,985,0,1,0,1,3,1,7,1,3,3,2,0,70,0,0,0,0,0,0,6,2006,348000
992,70,121,17671,1,1,0,0,9,0,3,85,3,1,4,216,1,0,700,3,1,826,0,0,0,1,4,1,7,1,3,3,1,0,169,0,0,0,0,0,0,11,2009,168000
993,60,80,9760,1,0,0,1,8,340,2,85,3,4,4,536,3,117,169,3,1,831,0,0,0,1,3,1,7,1,3,3,2,239,42,0,0,0,0,0,0,7,2007,187000
994,60,68,8846,1,0,0,0,5,0,2,95,3,1,1,0,1,0,750,4,1,750,0,0,0,1,3,1,7,0,3,3,2,0,35,0,0,0,0,0,0,8,2006,173900
995,20,96,12456,1,0,0,0,5,230,2,105,3,4,6,1172,1,0,528,4,1,0,0,1,0,0,3,1,7,1,3,3,2,216,48,0,0,0,0,0,0,7,2009,337500
996,50,51,4712,1,0,1,1,7,0,2,85,3,1,5,384,1,0,363,2,1,456,0,1,0,1,3,1,7,0,3,3,2,0,57,0,0,63,0,0,0,8,2006,121600
997,20,0,10659,1,0,1,0,6,0,2,85,3,1,3,915,1,0,135,2,1,0,0,1,0,0,3,1,7,0,3,3,2,0,319,0,0,0,0,0,0,1,2006,136500
998,20,0,11717,1,0,1,0,6,571,2,85,3,1,1,0,1,0,1442,2,1,0,0,0,0,0,2,1,7,1,3,3,2,371,0,0,0,0,0,0,0,2,2009,185000
999,30,60,9786,1,0,0,0,4,0,2,85,2,1,1,0,1,0,1007,1,0,0,0,0,0,0,3,1,7,1,3,2,1,0,100,48,0,0,0,0,0,5,2006,91000
1000,20,64,6762,1,0,0,0,5,24,2,95,3,3,6,686,1,0,501,4,1,0,0,1,0,0,2,1,7,0,3,3,2,105,61,0,0,0,0,0,0,2,2010,206000
1001,20,74,10206,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,6,0,3,2,2,0,0,0,0,0,0,0,0,7,2009,82000
1002,30,60,5400,1,0,0,0,6,0,2,75,3,1,1,0,1,0,691,4,1,0,0,0,0,0,2,1,7,0,2,3,0,0,20,94,0,0,0,0,0,1,2007,86000
1003,20,75,11957,1,0,1,0,5,53,2,95,3,1,6,24,1,0,1550,4,1,0,0,0,0,0,3,1,7,1,3,3,2,144,104,0,0,0,0,0,0,7,2008,232000
1004,90,0,11500,1,0,1,0,6,164,2,85,3,1,1,0,1,0,1680,1,1,0,0,0,0,0,4,2,7,0,3,3,2,0,0,0,0,0,0,0,0,6,2007,136905
1005,120,43,3182,1,0,0,0,5,16,2,95,3,1,6,16,1,0,1330,4,1,0,0,0,0,0,1,1,7,1,3,3,2,156,0,0,0,0,0,0,0,5,2009,181000
1006,80,65,8385,1,0,0,0,8,220,2,95,4,3,6,595,1,0,390,2,1,0,0,0,0,0,3,1,7,0,3,3,2,210,0,0,0,0,0,0,0,11,2008,149900
1007,20,0,12155,1,0,3,0,3,0,2,95,3,1,2,1237,1,0,420,3,1,0,0,0,1,0,3,1,7,1,3,3,2,0,0,0,0,147,0,0,0,3,2007,163500
1008,160,21,2217,1,0,0,0,4,0,2,85,3,1,4,273,2,273,0,2,1,546,0,0,0,1,3,1,7,0,3,3,2,238,0,0,0,0,0,0,0,8,2009,88000
1009,20,43,12118,1,0,1,0,5,108,2,105,3,2,1,0,1,0,1710,4,1,0,0,0,0,0,3,1,7,1,3,3,2,100,48,0,0,180,0,0,0,4,2009,240000
1010,50,60,6000,1,0,0,0,5,0,1,85,3,1,1,0,1,0,1008,4,1,0,514,0,0,0,4,1,7,0,0,0,1,0,0,138,0,0,0,0,0,6,2006,102000
1011,50,115,21286,1,0,0,0,5,0,2,85,3,1,1,0,1,0,720,2,1,551,0,0,0,0,4,1,7,1,3,3,2,0,0,108,0,0,0,0,0,8,2008,135000
1012,90,75,9825,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,7,0,0,0,2,0,0,0,0,0,0,0,0,5,2010,100000
1013,70,55,10592,1,0,0,0,7,0,3,85,2,1,1,0,1,0,602,2,1,602,0,0,0,1,3,1,7,2,3,3,2,96,0,112,0,53,0,0,0,8,2007,165000
1014,30,60,7200,1,0,0,0,4,0,2,85,3,1,5,247,3,465,310,2,0,0,0,1,0,0,2,1,2,0,3,3,2,0,30,226,0,0,0,0,0,6,2009,85000
1015,20,60,11664,1,0,0,0,5,206,2,85,2,1,4,336,1,0,746,2,1,0,0,0,0,0,2,1,7,1,3,3,2,0,130,0,0,0,0,0,0,11,2007,119200
1016,60,70,8400,1,0,0,0,6,0,2,95,3,1,6,643,1,0,167,4,1,855,0,1,0,1,3,1,7,0,3,3,2,0,45,0,0,0,0,0,0,11,2009,227000
1017,20,73,11883,1,0,0,0,5,196,2,95,3,4,6,690,1,0,814,4,1,0,0,1,0,0,3,1,7,1,3,3,2,115,66,0,0,0,0,0,0,6,2009,203000
1018,120,0,5814,1,0,1,0,5,0,2,95,3,3,6,1036,1,0,184,3,1,0,0,1,0,0,1,1,7,1,3,3,2,63,0,0,0,0,0,0,0,8,2009,187500
1019,80,0,10784,1,0,1,0,5,76,2,95,3,1,1,0,1,0,384,3,1,670,0,0,0,1,3,1,7,1,3,3,2,164,0,0,0,0,0,0,0,5,2007,160000
1020,120,43,3013,1,0,0,0,5,145,2,95,3,4,6,16,1,0,1346,4,1,0,0,0,0,0,2,1,7,1,3,3,2,142,20,0,0,0,0,0,0,4,2006,213490
1021,20,60,7024,1,0,0,0,5,0,2,95,3,1,6,1024,1,0,108,4,1,0,0,1,0,1,2,1,7,0,3,3,2,252,64,0,0,0,0,0,0,6,2008,176000
1022,20,64,7406,1,0,0,0,5,84,2,95,3,3,6,684,1,0,515,4,1,0,0,1,0,0,2,1,7,0,3,3,2,105,54,0,0,0,0,0,0,7,2006,194000
1023,50,52,9439,1,0,0,0,5,0,2,85,3,1,2,324,1,0,588,3,1,336,0,0,0,0,2,1,7,0,2,2,2,0,0,192,0,0,0,0,0,3,2007,87000
1024,120,43,3182,1,0,0,0,5,14,2,95,4,1,6,16,1,0,1330,4,1,0,0,0,0,0,2,1,7,1,3,3,2,156,20,0,0,0,0,0,0,5,2008,191000
1025,20,0,15498,1,0,1,0,6,0,2,95,3,3,5,1165,2,400,0,2,1,0,0,1,0,0,2,1,7,1,3,3,2,0,72,174,0,0,0,0,0,5,2008,287000
1026,20,70,7700,1,0,0,0,5,0,2,85,3,1,2,138,3,468,276,2,1,0,0,1,0,0,3,1,7,0,3,3,2,96,0,0,0,0,0,0,0,3,2007,112500
1027,20,73,9300,1,0,0,0,5,324,2,85,3,1,3,697,1,0,571,2,1,0,0,1,0,0,3,1,7,2,3,3,2,0,0,0,0,143,0,0,0,4,2010,167500
1028,20,71,9520,1,0,1,0,5,338,2,95,3,4,6,1513,1,0,125,4,1,0,0,1,0,0,3,1,7,1,3,3,2,192,44,0,0,0,0,0,0,4,2008,293077
1029,50,79,9492,1,0,0,0,5,0,2,85,3,1,3,368,4,41,359,2,1,408,0,1,0,0,3,1,7,1,3,3,2,0,0,0,0,0,0,0,0,4,2007,105000
1030,160,21,1680,1,0,0,0,7,281,2,85,3,1,4,317,1,0,355,3,1,546,0,0,1,1,3,1,7,0,3,3,2,0,28,0,0,0,0,0,0,5,2006,118000
1031,190,0,7082,1,0,0,0,8,0,2,85,3,2,1,0,1,0,686,3,1,980,0,0,0,0,5,2,7,0,0,0,0,0,0,228,0,0,0,0,0,7,2006,160000
1032,75,102,15863,1,0,0,0,3,0,2,85,3,1,6,523,1,0,301,4,1,998,397,1,0,1,5,1,7,2,3,3,2,136,63,0,0,0,0,0,0,8,2009,197000
1033,60,0,14541,1,0,1,0,7,0,3,95,4,1,6,1012,1,0,326,4,1,1168,0,1,0,1,5,1,7,1,3,3,2,209,55,0,0,0,0,0,0,11,2006,310000
1034,20,0,8125,1,0,0,0,5,295,2,95,3,1,6,986,1,0,668,4,1,0,0,1,0,0,3,1,7,0,3,3,2,0,136,0,0,0,0,0,0,2,2006,230000
1035,30,50,6305,1,0,0,0,7,0,3,75,2,1,1,0,1,0,920,4,1,0,0,0,0,0,2,1,7,1,2,3,2,0,0,0,0,0,0,0,0,6,2007,119750
1036,20,0,11500,1,0,1,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,7,0,3,3,0,186,0,0,0,0,0,0,0,1,2009,84000
1037,20,89,12898,1,0,1,0,5,70,2,105,3,4,6,1022,1,0,598,4,1,0,0,1,0,0,2,1,7,1,3,3,2,228,0,0,0,0,0,0,0,9,2009,315500
1038,60,0,9240,1,0,0,0,5,396,2,95,3,1,1,0,1,0,1055,4,1,1208,0,0,0,1,3,1,7,1,3,3,2,0,45,0,0,189,0,0,0,9,2008,287000
1039,160,21,1533,1,0,0,0,6,0,2,85,3,1,1,0,1,0,546,2,1,546,0,0,0,1,3,1,7,1,0,0,2,0,0,0,0,0,0,0,0,5,2009,97000
1040,180,21,1477,1,0,0,0,4,0,2,95,3,3,6,509,1,0,121,2,1,0,0,1,0,0,1,1,7,0,3,3,2,0,0,0,0,0,0,0,0,4,2009,80000
