Id,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice
845,50,100,12665,1,1,1,0,5,8,1915,1950,0,2,2,85,3,2,1,0,1,0,876,876,3,1,876,540,0,1416,0,0,1,1,4,1,2,7,7,1,4,1,3,720,3,3,2,418,0,194,0,0,0,0,0,6,2008,153900
846,85,0,16647,1,0,1,0,5,5,1975,1981,0,2,2,95,3,4,5,1390,1,0,0,1390,2,1,1701,0,0,1701,1,0,2,0,3,1,2,6,5,2,3,3,2,611,3,3,2,0,0,0,0,0,0,0,0,1,2007,171000
847,60,75,9317,1,0,0,0,7,5,1993,1993,137,3,2,95,3,1,5,513,1,0,227,740,4,1,1006,769,0,1775,1,0,2,1,3,1,3,7,7,1,3,1,2,425,3,3,2,234,72,192,0,0,0,0,0,7,2009,213000
848,20,36,15523,1,0,1,0,5,6,1972,1972,0,2,2,85,3,3,4,460,1,0,404,864,4,1,864,0,0,864,1,0,1,0,3,1,2,5,7,1,2,1,1,338,3,3,2,0,0,0,0,0,0,0,0,8,2009,133500
849,50,75,45600,1,0,2,0,6,8,1908,1997,0,2,2,85,3,1,1,0,1,0,907,907,2,1,1307,1051,0,2358,0,0,3,0,5,1,2,10,7,1,4,1,2,360,2,3,2,486,40,0,0,175,0,0,0,9,2008,240000
850,80,80,9600,1,0,0,0,6,7,1976,1994,360,3,3,85,3,1,1,0,1,0,528,528,4,1,1094,761,0,1855,0,0,2,1,3,1,2,7,7,1,3,2,2,512,3,3,2,113,100,0,0,0,0,0,0,8,2007,187000
851,120,36,4435,1,0,0,0,6,5,2003,2003,170,3,2,95,3,3,6,659,1,0,189,848,4,1,848,0,0,848,1,0,1,0,1,1,3,3,7,0,0,3,2,420,3,3,2,140,0,0,0,0,0,0,0,11,2007,131500
852,120,0,3196,1,0,0,0,8,5,2003,2003,40,3,2,95,3,4,1,0,1,0,1273,1273,4,1,1456,0,0,1456,0,0,2,0,2,1,3,7,7,1,3,3,2,400,3,3,2,143,20,0,0,0,0,0,0,5,2006,215000
853,75,53,7128,1,0,0,0,7,5,1941,1950,0,2,3,85,3,1,3,364,1,0,554,918,3,1,918,728,0,1646,0,0,2,0,4,1,2,7,7,2,4,1,1,240,3,3,2,0,0,0,0,126,0,0,0,8,2007,164000
854,80,0,12095,1,0,1,0,6,6,1964,1964,115,2,3,85,3,4,3,564,1,0,563,1127,2,1,1445,0,0,1445,0,0,1,1,3,1,2,7,7,1,2,2,2,645,3,3,2,180,0,0,0,0,0,0,0,8,2009,158000
855,20,102,17920,1,0,0,0,5,4,1955,1974,0,2,2,85,3,2,5,306,3,1085,372,1763,2,1,1779,0,0,1779,1,0,1,1,3,1,2,6,7,1,4,1,2,454,3,3,2,0,418,0,0,312,0,0,0,7,2006,170000
856,20,0,6897,1,0,1,0,5,8,1962,2010,0,2,3,85,3,1,5,659,1,0,381,1040,4,1,1040,0,0,1040,1,0,1,1,3,1,2,6,7,0,0,1,1,260,3,3,2,0,104,0,0,0,0,0,0,4,2010,127000
857,80,0,10970,1,0,1,1,6,6,1978,1978,0,2,2,95,4,4,6,505,2,435,0,940,2,1,1026,0,0,1026,1,0,1,0,3,1,2,5,7,0,0,1,2,576,3,2,2,0,0,34,0,0,0,0,0,10,2008,147000
858,60,65,8125,1,0,0,0,6,5,1994,1995,0,2,2,95,3,1,1,0,1,0,702,702,3,1,702,779,0,1481,0,0,2,1,3,1,2,6,7,1,3,3,2,343,3,3,2,0,36,0,0,0,0,0,0,3,2009,174000
859,20,80,10400,1,0,0,0,7,5,1976,1976,189,2,2,95,3,1,1,0,1,0,1090,1090,2,1,1370,0,0,1370,0,0,2,0,3,1,2,6,7,1,3,2,2,479,3,3,2,0,0,0,0,0,0,0,0,6,2009,152000
860,60,0,11029,1,0,1,0,6,7,1968,1984,220,2,2,85,3,2,4,619,1,0,435,1054,2,1,1512,1142,0,2654,1,0,2,1,4,1,3,9,7,1,4,1,2,619,3,3,2,0,65,0,0,222,0,0,0,8,2006,250000
861,50,55,7642,1,0,0,0,7,8,1918,1998,0,3,2,85,3,1,1,0,1,0,912,912,3,1,912,514,0,1426,0,0,1,1,3,1,3,7,7,1,4,1,1,216,3,3,2,0,240,0,0,0,0,0,0,6,2007,189950
862,190,75,11625,1,0,0,0,5,4,1965,1965,0,2,2,85,3,2,4,841,1,0,198,1039,4,1,1039,0,0,1039,1,0,1,1,3,1,2,6,7,0,0,1,2,504,3,3,2,0,0,0,0,0,0,0,0,4,2010,131500
863,20,81,9672,1,0,0,0,6,5,1984,1985,0,2,2,95,3,1,6,338,1,0,702,1040,2,1,1097,0,0,1097,0,0,2,0,3,1,2,6,7,0,0,1,2,480,3,3,2,0,0,0,0,0,0,0,0,5,2010,152000
864,20,70,7931,1,0,0,0,5,5,1959,1959,0,2,2,85,3,1,4,1148,1,0,0,1148,2,1,1148,0,0,1148,1,0,1,0,3,1,2,6,7,0,0,1,1,672,3,3,2,0,0,0,0,0,0,0,0,7,2009,132500
865,20,72,8640,1,0,0,0,7,5,2007,2008,0,3,2,105,3,1,1,0,1,0,1372,1372,4,1,1372,0,0,1372,0,0,2,0,3,1,3,6,7,0,0,3,2,529,3,3,2,0,140,0,0,0,0,0,0,5,2008,250580
866,20,0,8750,1,0,1,0,5,6,1970,1970,76,2,2,85,3,1,4,828,1,0,174,1002,2,1,1002,0,0,1002,1,0,1,0,3,1,2,5,7,0,0,1,2,902,3,3,2,0,0,0,0,0,0,0,0,8,2009,148500
867,20,67,10656,1,0,1,0,8,5,2006,2007,274,3,2,95,3,3,1,0,1,0,1638,1638,4,1,1646,0,0,1646,0,0,2,0,3,1,3,6,7,1,4,2,3,870,3,3,2,192,80,0,0,0,0,0,0,11,2007,248900
868,20,85,6970,1,0,0,0,4,5,1961,1961,0,2,2,85,3,1,5,932,1,0,108,1040,2,1,1120,0,0,1120,1,0,1,1,3,1,1,5,7,0,0,2,2,544,3,3,2,168,0,0,0,0,0,0,400,5,2007,129000
869,60,0,14762,1,0,2,0,5,6,1948,1950,0,2,2,0,0,0,0,0,0,0,0,0,3,1,1547,720,53,2320,0,0,2,0,2,1,2,7,7,1,3,1,2,672,3,3,1,120,144,0,0,0,0,0,0,5,2006,169000
870,60,80,9938,1,0,0,0,7,5,1993,1994,246,3,2,95,3,1,6,750,1,0,300,1050,4,1,1062,887,0,1949,1,0,2,1,3,1,3,8,7,1,3,3,2,574,3,3,2,156,90,0,0,0,0,0,0,6,2010,236000
871,20,60,6600,1,0,0,0,5,5,1962,1962,0,2,2,85,3,1,1,0,1,0,894,894,3,0,894,0,0,894,0,0,1,0,2,1,2,5,7,0,0,1,1,308,3,3,2,0,0,0,0,0,0,0,0,8,2009,109500
872,60,70,8750,1,0,0,0,6,5,1998,1998,116,2,2,95,3,1,6,505,1,0,299,804,4,1,804,878,0,1682,0,0,2,1,3,1,3,7,7,0,0,2,2,523,3,3,2,0,77,0,0,0,0,0,0,6,2010,200500
873,20,74,8892,1,0,0,0,5,7,1953,1996,0,3,2,85,3,3,1,0,1,0,105,105,3,1,910,0,0,910,0,0,1,0,3,1,3,5,7,0,0,1,2,414,3,3,2,196,0,150,0,0,0,0,0,10,2008,116000
874,40,60,12144,1,0,0,0,5,7,1949,1950,0,3,2,85,3,1,3,375,1,0,457,832,3,1,1036,0,232,1268,0,0,1,0,3,1,2,6,7,1,4,1,1,288,3,3,2,0,28,0,0,0,0,0,0,9,2009,133000
875,50,52,5720,1,0,0,0,5,6,1941,1950,0,2,2,85,3,1,1,0,1,0,676,676,4,1,676,455,0,1131,0,0,1,1,3,1,2,5,7,0,0,1,1,200,3,3,2,26,0,0,0,0,0,0,0,8,2009,66500
876,60,75,9000,1,0,0,0,8,5,2007,2007,0,3,2,95,3,3,6,64,1,0,1120,1184,4,1,1184,1426,0,2610,0,0,2,1,4,1,4,11,7,1,4,3,2,550,3,3,2,208,364,0,0,0,0,0,0,8,2007,303477
877,20,94,25286,1,0,0,1,4,5,1963,1963,0,2,2,85,3,4,5,633,1,0,431,1064,3,1,1040,0,0,1040,1,0,1,0,3,1,2,5,7,0,0,1,2,648,3,3,2,0,0,0,0,0,0,0,0,1,2007,132250
878,60,74,8834,1,0,0,0,9,5,2004,2005,216,3,2,105,3,1,6,1170,1,0,292,1462,4,1,1462,762,0,2224,1,0,2,1,4,1,4,10,7,1,4,3,3,738,3,3,2,184,0,0,0,0,0,0,0,6,2009,350000
879,85,88,11782,1,0,1,0,5,7,1961,1995,0,2,2,85,3,3,5,899,1,0,210,1109,2,1,1155,0,0,1155,1,0,1,0,3,1,3,6,5,0,0,1,2,576,3,3,2,192,0,0,0,0,0,0,400,6,2010,148000
880,20,0,7000,1,0,1,0,5,8,1978,2005,90,3,3,85,3,1,5,646,1,0,218,864,4,1,864,0,0,864,1,0,1,0,3,1,2,6,7,0,0,1,1,336,3,3,2,0,0,0,0,0,0,0,0,7,2009,136500
881,20,60,7024,1,0,0,0,5,5,2005,2006,0,2,2,105,4,1,5,980,1,0,110,1090,3,1,1090,0,0,1090,1,0,1,1,2,1,2,5,7,0,0,3,2,450,3,3,2,0,49,0,0,0,0,0,0,6,2007,157000
882,50,44,13758,1,0,1,0,7,5,1990,1991,117,3,3,95,3,2,2,902,1,0,254,1156,4,1,1187,530,0,1717,0,0,2,1,3,1,3,7,7,1,3,2,2,400,3,3,2,168,36,0,0,0,0,0,0,4,2007,187500
883,60,0,9636,1,0,1,0,6,5,1992,1993,0,2,2,95,3,1,1,0,1,0,808,808,3,1,808,785,0,1593,0,0,2,1,3,1,2,7,7,1,3,2,2,389,3,3,2,342,40,0,0,0,0,0,0,12,2009,178000
884,75,60,6204,1,0,0,0,4,5,1912,1950,0,3,2,85,2,1,1,0,1,0,795,795,2,0,954,795,481,2230,1,0,1,0,5,1,2,10,7,0,0,1,1,440,3,4,2,0,188,0,0,0,0,0,0,3,2006,118500
885,20,65,7150,1,0,0,0,5,5,1967,1967,60,2,2,85,3,1,4,432,1,0,460,892,2,1,892,0,0,892,0,0,1,0,3,1,2,5,7,0,0,2,1,288,3,3,2,0,0,0,0,0,0,0,0,7,2009,100000
886,120,50,5119,1,0,1,0,9,5,1999,2000,60,3,2,105,3,3,6,1238,1,0,460,1698,4,1,1709,0,0,1709,1,0,2,0,2,1,3,5,7,1,3,3,2,506,3,3,2,97,65,0,0,0,0,0,0,1,2008,328900
887,90,70,8393,1,0,0,0,5,5,1959,2005,122,2,2,85,3,1,2,528,1,0,1098,1626,4,1,1712,0,0,1712,0,0,2,0,4,2,2,8,7,0,0,3,2,588,3,3,2,272,54,0,0,0,0,0,0,6,2006,145000
888,50,59,16466,1,0,1,0,5,7,1955,1955,0,2,3,85,3,1,1,0,1,0,816,816,2,1,872,521,0,1393,0,0,1,1,3,1,2,8,7,0,0,1,1,300,3,3,2,121,0,0,0,265,0,0,0,4,2008,135500
889,20,95,15865,1,0,1,1,8,6,1970,1970,0,3,3,85,4,4,5,351,3,823,1043,2217,4,1,2217,0,0,2217,1,0,2,0,4,1,3,8,7,1,3,1,2,621,3,3,2,81,207,0,0,224,0,0,0,10,2007,268000
890,20,128,12160,1,0,0,0,6,4,1953,1953,90,2,2,85,3,1,4,1024,1,0,481,1505,4,1,1505,0,0,1505,1,0,1,0,2,1,2,6,7,1,3,2,2,505,3,3,2,0,0,0,162,0,0,0,0,2,2009,149500
891,50,60,8064,1,0,0,0,5,7,1949,2006,0,2,3,85,3,2,1,0,1,0,672,672,4,1,672,252,0,924,0,0,1,0,3,1,2,6,7,1,1,1,2,576,3,3,2,0,0,0,0,0,0,0,2000,7,2007,122900
892,60,70,11184,1,0,0,0,6,5,1978,1978,92,2,2,85,3,1,2,226,3,500,192,918,3,1,918,765,0,1683,0,0,2,1,3,1,2,7,7,1,3,2,2,440,3,3,2,243,0,0,0,0,0,0,0,7,2009,172500
893,20,70,8414,1,0,0,0,6,8,1963,2003,0,2,2,85,3,1,6,663,1,0,396,1059,2,1,1068,0,0,1068,0,1,1,0,3,1,2,6,7,0,0,2,1,264,3,3,2,192,0,0,0,0,0,0,0,2,2006,154500
894,20,0,13284,1,0,0,0,5,5,1954,1954,0,2,2,95,3,2,4,1064,1,0,319,1383,2,1,1383,0,0,1383,1,0,1,0,3,1,2,6,7,1,4,1,1,354,3,3,2,511,116,0,0,0,0,0,0,6,2008,165000
895,90,64,7018,1,0,0,0,5,5,1979,1979,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1535,0,0,1535,0,0,2,0,4,2,2,8,7,0,0,1,2,400,3,3,2,0,0,0,0,0,0,0,0,6,2009,118858
896,60,71,7056,1,0,0,0,6,5,1963,1963,415,2,2,85,3,1,4,400,1,0,380,780,2,1,983,813,0,1796,1,0,1,1,4,1,2,8,7,1,3,2,2,483,3,3,2,0,50,0,0,0,0,0,0,10,2008,140000
897,30,50,8765,1,1,0,0,4,6,1936,1950,0,2,2,85,3,1,5,285,1,0,666,951,4,0,951,0,0,951,0,0,1,0,2,1,2,6,7,0,0,1,1,327,3,3,2,0,28,0,0,0,0,0,0,4,2006,106500
898,90,64,7018,1,0,0,0,5,5,1979,1979,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1120,1120,0,2240,0,0,2,0,6,2,2,12,7,0,0,1,2,528,3,3,2,154,0,0,0,0,0,0,0,6,2009,142953
899,20,100,12919,1,0,1,0,9,5,2009,2010,760,4,2,105,3,4,6,2188,1,0,142,2330,4,1,2364,0,0,2364,1,0,2,1,2,1,4,11,7,2,4,3,3,820,3,3,2,0,67,0,0,0,0,0,0,3,2010,611657
900,20,65,6993,1,0,0,0,5,7,1961,1994,0,2,2,85,3,1,4,465,1,0,447,912,2,1,1236,0,0,1236,0,0,1,0,3,1,2,6,7,1,3,1,1,288,3,3,2,0,0,0,0,0,0,0,0,6,2006,135000
901,20,0,7340,1,0,1,0,4,6,1971,1971,0,2,2,85,3,1,5,322,1,0,536,858,2,1,858,0,0,858,0,0,1,0,2,1,2,4,7,0,0,1,1,684,3,3,2,0,0,0,0,0,0,0,0,6,2007,110000
902,20,64,8712,1,0,1,0,5,7,1957,2000,0,2,3,85,3,2,4,860,1,0,132,992,2,1,1306,0,0,1306,1,0,1,0,2,1,2,5,7,0,0,1,1,756,3,3,2,0,0,0,0,0,0,0,0,5,2009,153000
903,60,63,7875,1,0,0,0,7,5,2003,2003,0,3,2,95,3,1,1,0,1,0,783,783,4,1,807,702,0,1509,0,0,2,1,3,1,3,8,7,1,4,3,2,393,3,3,2,0,75,0,0,0,0,0,0,7,2006,180000
904,20,50,14859,1,0,1,0,7,5,2006,2006,27,3,2,95,3,1,1,0,1,0,1670,1670,4,1,1670,0,0,1670,0,0,2,0,3,1,3,7,7,1,4,2,3,690,3,3,2,144,60,0,0,0,0,0,0,8,2006,240000
905,20,0,6173,1,0,1,0,5,6,1967,1967,75,2,2,85,3,1,6,599,1,0,277,876,2,1,902,0,0,902,0,0,1,0,3,1,2,6,7,0,0,1,1,288,3,3,2,0,0,0,0,0,0,0,0,8,2007,125500
906,20,80,9920,1,0,0,0,5,5,1954,1954,110,2,2,85,3,1,3,354,2,290,412,1056,2,1,1063,0,0,1063,1,0,1,0,3,1,2,6,7,0,0,2,1,280,3,3,2,0,0,164,0,0,0,0,0,2,2010,128000
907,20,116,13501,1,0,1,0,8,5,2006,2006,208,3,2,95,3,1,6,63,1,0,1560,1623,4,1,1636,0,0,1636,1,0,2,0,3,1,3,8,7,1,4,2,3,865,3,3,2,0,60,0,0,0,0,0,0,6,2007,255000
908,50,86,11500,1,0,1,0,7,7,1936,1987,0,3,2,95,3,1,3,223,1,0,794,1017,3,1,1020,1037,0,2057,0,0,1,1,3,1,3,6,7,1,4,3,1,180,2,3,2,0,0,0,0,322,0,0,0,6,2006,250000
909,20,0,8885,1,0,1,1,5,5,1983,1983,0,2,2,95,3,3,4,301,5,324,239,864,2,1,902,0,0,902,1,0,1,0,2,1,2,5,7,0,0,1,2,484,3,3,2,164,0,0,0,0,0,0,0,6,2006,131000
910,60,149,12589,1,0,2,0,6,5,2005,2005,0,3,2,95,3,1,1,0,1,0,742,742,4,1,742,742,0,1484,0,0,2,1,3,1,3,8,7,1,4,3,2,390,3,3,2,36,24,0,0,0,0,0,0,6,2009,174000
911,90,80,11600,1,0,0,0,5,5,1960,1960,361,2,2,85,3,1,3,443,1,0,662,1105,2,1,1105,1169,0,2274,0,0,2,0,5,2,2,12,7,0,0,1,2,480,3,3,2,0,0,0,0,0,0,0,0,1,2010,154300
912,20,0,9286,1,0,1,1,5,7,1977,1989,0,2,2,95,4,3,5,196,1,0,1072,1268,2,1,1268,0,0,1268,0,0,1,1,3,1,3,5,7,0,0,1,1,252,3,3,2,173,0,0,0,0,0,0,0,10,2009,143500
913,30,51,6120,1,0,0,0,5,7,1925,1950,0,2,2,85,3,1,3,489,1,0,279,768,2,0,1015,0,0,1015,0,0,1,0,3,1,2,6,6,0,0,1,1,450,3,3,2,0,0,112,0,120,0,0,620,7,2006,88000
914,90,82,6270,1,0,0,0,5,6,1949,1950,0,2,2,85,3,1,4,284,1,0,717,1001,2,0,1001,1001,0,2002,0,0,2,0,4,2,2,8,7,0,0,1,3,871,3,3,2,0,0,0,0,0,0,0,0,8,2007,145000
915,160,30,3000,1,1,0,0,6,5,2009,2009,76,3,2,95,3,3,6,294,1,0,318,612,4,1,612,612,0,1224,0,0,2,1,2,1,3,4,7,0,0,2,2,528,3,3,2,0,234,0,0,0,0,0,0,6,2009,173733
916,160,21,2001,1,0,0,0,4,5,1970,1970,80,2,2,85,3,1,1,0,1,0,546,546,1,1,546,546,0,1092,0,0,1,1,3,1,2,6,7,0,0,1,1,286,3,3,2,0,0,0,0,0,0,0,0,1,2007,75000
917,20,50,9000,1,0,0,0,2,3,1949,1950,0,2,2,85,3,3,4,50,1,0,430,480,2,0,480,0,0,480,1,0,0,0,1,1,2,4,7,0,0,1,1,308,3,3,2,0,0,0,0,0,0,0,0,10,2006,35311
918,20,0,17140,1,0,0,0,4,6,1956,1956,0,2,2,85,3,1,5,1059,1,0,75,1134,4,1,1229,0,0,1229,0,0,1,0,3,1,2,6,7,0,0,2,1,284,3,3,2,0,0,0,0,0,0,0,0,4,2009,135000
919,60,103,13125,1,0,1,0,7,5,1991,1991,0,3,2,105,3,2,4,48,6,634,422,1104,4,1,912,1215,0,2127,1,0,2,1,4,1,3,8,7,1,3,2,3,833,3,3,2,72,192,224,0,0,0,0,0,11,2007,238000
920,20,87,11029,1,0,1,0,6,8,1958,2002,0,4,2,95,3,1,5,528,4,411,245,1184,4,1,1414,0,0,1414,1,0,1,0,3,1,2,6,6,1,3,1,2,601,3,3,2,0,51,0,0,190,0,0,0,5,2008,176500
921,60,70,8462,1,0,1,0,6,5,1994,1994,105,3,3,95,4,1,6,814,1,0,114,928,4,1,936,785,0,1721,0,1,2,1,3,1,3,7,7,0,0,2,2,471,3,3,2,300,87,0,0,0,0,0,0,7,2007,201000
922,90,67,8777,1,0,0,0,5,7,1900,2003,0,2,2,85,3,1,5,1084,1,0,188,1272,3,1,1272,928,0,2200,2,0,2,2,4,2,2,9,7,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,9,2008,145900
923,20,65,10237,1,0,0,0,6,5,2005,2006,0,3,2,95,3,1,6,28,1,0,1288,1316,4,1,1316,0,0,1316,0,0,2,0,3,1,3,6,7,1,4,3,2,397,3,3,2,100,0,0,23,0,0,0,0,10,2006,169990
924,120,50,8012,1,0,0,0,6,5,1993,1994,0,3,2,95,3,1,2,165,6,841,598,1604,4,1,1617,0,0,1617,1,0,2,0,2,1,3,5,7,1,2,2,2,533,3,3,2,0,69,0,0,0,0,0,0,7,2008,193000
925,20,79,10240,1,0,0,0,6,6,1980,1980,157,2,3,95,3,1,4,625,2,1061,0,1686,2,1,1686,0,0,1686,1,0,2,0,3,1,2,7,7,1,3,1,2,612,3,3,2,384,131,0,0,0,0,0,0,5,2006,207500
926,20,0,15611,1,0,1,0,5,6,1977,1977,0,2,2,95,3,3,5,767,2,93,266,1126,2,1,1126,0,0,1126,0,1,2,0,3,1,4,6,7,0,0,2,2,540,3,3,2,180,0,0,0,0,0,0,0,3,2008,175000
927,60,93,11999,1,0,0,0,8,5,2003,2004,340,3,2,95,3,1,1,0,1,0,1181,1181,4,1,1234,1140,0,2374,0,0,2,1,4,1,4,10,7,1,4,3,3,656,3,3,2,104,100,0,0,0,0,0,0,5,2007,285000
928,60,0,9900,1,0,0,0,7,5,1968,1968,342,2,2,85,3,1,4,552,1,0,280,832,3,1,1098,880,0,1978,0,0,2,1,4,1,2,9,7,1,4,2,2,486,3,3,2,0,43,0,0,0,0,0,0,4,2008,176000
929,20,0,11838,1,0,0,0,8,5,2001,2001,0,3,2,95,3,3,1,0,1,0,1753,1753,4,1,1788,0,0,1788,0,0,2,0,3,1,4,7,7,1,3,2,2,522,3,3,2,202,151,0,0,0,0,0,0,6,2009,236500
930,60,0,13006,1,0,1,0,7,5,1997,1997,285,2,2,95,3,1,1,0,1,0,964,964,3,1,993,1243,0,2236,0,0,2,1,4,1,3,8,7,1,3,3,2,642,3,3,2,0,0,0,0,0,0,0,0,11,2006,222000
931,20,73,8925,1,0,1,0,8,5,2007,2007,0,3,2,95,3,3,6,16,1,0,1450,1466,4,1,1466,0,0,1466,0,0,2,0,3,1,3,7,7,0,0,3,3,610,3,3,2,100,18,0,0,0,0,0,0,7,2009,201000
932,20,70,9100,1,0,0,0,5,6,1965,1965,0,2,2,85,3,1,4,338,3,466,121,925,4,1,925,0,0,925,0,1,1,0,2,1,2,5,7,0,0,1,1,429,3,3,2,0,0,0,0,0,0,0,0,7,2009,117500
933,20,84,11670,1,0,1,0,9,5,2006,2006,302,4,2,105,4,1,1,0,1,0,1905,1905,4,1,1905,0,0,1905,0,0,2,0,3,1,4,8,7,1,4,3,3,788,3,3,2,0,191,0,0,0,0,0,0,3,2007,320000
934,20,63,8487,1,0,0,0,7,5,2004,2004,210,3,2,95,3,3,6,20,1,0,1480,1500,4,1,1500,0,0,1500,0,0,2,0,3,1,3,6,7,0,0,2,2,570,3,3,2,192,36,0,0,0,0,0,0,8,2009,190000
935,20,313,27650,1,0,2,1,7,7,1960,2007,0,2,2,95,3,4,6,425,1,0,160,585,4,1,2069,0,0,2069,1,0,2,0,4,1,3,9,7,1,4,2,2,505,3,3,2,0,0,0,0,0,0,0,0,11,2008,242000
936,30,52,5825,1,0,1,0,4,5,1926,1953,108,2,3,75,3,2,1,0,1,0,600,600,3,1,747,0,0,747,0,0,1,0,1,1,2,5,7,0,0,1,2,528,3,3,2,0,0,32,0,0,0,0,0,6,2006,79900
937,20,67,10083,1,0,0,0,7,5,2003,2003,0,3,2,95,3,1,6,833,1,0,343,1176,4,1,1200,0,0,1200,1,0,2,0,2,1,3,5,7,0,0,2,2,555,3,3,2,0,41,0,0,0,0,0,0,8,2009,184900
938,60,75,9675,1,0,0,0,7,5,2005,2005,0,3,2,95,3,2,6,341,1,0,772,1113,4,1,1113,858,0,1971,0,0,2,1,3,1,3,8,7,1,4,2,2,689,3,3,2,0,48,0,0,0,0,0,0,2,2009,253000
939,60,73,8760,1,0,0,0,7,5,2006,2006,0,3,2,95,4,2,6,464,1,0,927,1391,4,1,1391,571,0,1962,0,0,2,1,3,1,3,7,7,0,0,2,3,868,3,3,2,0,90,0,0,0,0,0,0,8,2006,239799
940,70,0,24090,1,0,0,0,7,7,1940,1950,0,2,3,85,3,2,1,0,1,0,1032,1032,4,1,1207,1196,0,2403,0,0,2,0,4,1,2,10,7,2,3,1,1,349,3,3,2,56,0,318,0,0,0,0,0,6,2010,244400
941,90,55,12640,1,0,1,0,6,5,1976,1976,0,2,2,85,3,4,3,936,2,396,396,1728,2,1,1728,0,0,1728,0,0,2,0,4,2,2,8,7,0,0,1,2,574,3,3,2,40,0,0,0,0,0,0,0,7,2006,150900
942,60,0,8755,1,0,1,0,7,5,1999,1999,298,3,2,95,3,1,5,772,1,0,220,992,4,1,1022,1038,0,2060,1,0,2,1,3,1,3,8,7,1,3,2,2,390,3,3,2,0,0,0,168,0,0,0,0,6,2009,214000
943,90,42,7711,1,0,1,0,4,3,1977,1977,0,2,2,95,3,4,6,1440,1,0,0,1440,2,1,1440,0,0,1440,2,0,2,0,4,2,2,8,7,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,8,2007,150000
944,90,100,25000,1,0,0,0,5,4,1967,1967,0,2,2,85,3,3,1,0,1,0,1632,1632,2,1,1632,0,0,1632,0,0,2,0,4,2,2,8,7,0,0,1,2,576,3,3,1,0,0,0,0,0,0,0,0,6,2007,143000
945,20,0,14375,1,0,1,0,6,6,1958,1958,541,2,2,85,3,1,6,111,3,354,354,819,3,1,1344,0,0,1344,0,1,1,0,3,1,3,7,7,1,4,2,2,525,3,3,2,0,118,0,0,233,0,0,0,1,2009,137500
946,50,98,8820,1,0,0,0,5,6,1890,1996,0,2,2,85,3,1,2,1088,1,0,0,1088,2,1,1188,561,120,1869,0,0,1,0,2,1,2,7,7,0,0,1,2,456,3,3,2,48,0,244,0,0,0,0,0,9,2009,124900
947,80,70,8163,1,0,0,0,5,6,1959,1959,128,2,3,85,3,3,5,748,4,294,102,1144,2,1,1144,0,0,1144,1,0,1,0,3,1,2,6,7,1,3,2,1,796,3,3,2,86,0,0,0,0,0,0,0,3,2006,143000
948,20,85,14536,1,0,0,0,8,5,2002,2003,236,3,2,95,3,3,6,1300,1,0,316,1616,4,1,1629,0,0,1629,1,0,2,0,3,1,3,9,7,1,4,3,3,808,3,3,2,0,252,0,0,0,0,0,0,11,2007,270000
949,60,65,14006,1,0,1,0,7,5,2002,2002,144,3,2,95,3,0,1,0,1,0,936,936,4,1,936,840,0,1776,0,0,2,1,3,1,3,7,7,1,3,2,2,474,3,3,2,144,96,0,0,0,0,0,0,2,2006,192500
950,20,78,9360,1,0,0,0,6,7,1972,2006,0,2,2,85,3,1,5,982,1,0,179,1161,2,1,1381,0,0,1381,1,0,1,1,3,1,3,5,7,1,3,2,2,676,3,3,2,0,0,0,0,0,0,0,0,3,2010,197500
951,20,60,7200,1,0,0,0,5,8,1950,2002,0,2,2,85,3,1,5,398,4,149,317,864,3,1,864,0,0,864,1,0,1,0,3,1,3,5,7,0,0,2,2,720,3,3,2,194,0,0,0,0,0,0,0,7,2007,129000
952,20,60,7800,1,0,0,0,5,5,1965,1965,0,2,2,85,3,1,4,641,1,0,187,828,3,1,965,0,0,965,1,0,1,0,3,1,2,6,7,0,0,1,1,300,3,3,2,421,0,0,0,0,0,0,0,7,2006,119900
953,85,60,7200,1,0,0,0,5,8,1972,2003,0,2,3,95,3,3,6,660,1,0,108,768,3,1,768,0,0,768,0,1,1,0,2,1,2,5,7,0,0,3,1,396,3,3,2,192,0,0,0,0,0,0,0,4,2009,133900
954,60,0,11075,1,0,1,1,5,4,1969,1969,232,2,2,85,3,3,5,562,2,193,29,784,4,1,1168,800,0,1968,0,1,2,1,4,1,2,7,5,1,1,2,2,530,3,3,2,305,189,0,0,0,0,0,400,9,2008,172000
